"Transaction Date","Payment Ref","Payer Name","Open ID","Product Name","Insurance Company","Policy Number","Coverage Period",Currency,"Charge Amount","Promotion Type",Status
"2023-02-08 00:00:00",40200000000000,"TEST Arjun",5247573,ProductName,"Insurance Company",GC529918569969,"08/02/2023 to 03/02/2024",SGD,0.30,none,PAID
"2023-02-08 00:00:00",40200000000000,"TEST Arjun",5247573,ProductName,"Insurance Company",GC526413273638,"08/02/2023 to 03/02/2024",SGD,0.30,none,PAID
"2023-02-08 00:00:00",40200000000000,"TEST Arjun",5247573,ProductName,"Insurance Company",GC526292359447,"08/02/2023 to 03/02/2024",SGD,0.30,none,PAID
"2023-02-08 00:00:00",40200000000000,"TEST Arjun",5247573,ProductName,"Insurance Company",GC522624448876,"08/02/2023 to 03/02/2024",SGD,0.30,none,PAID
"2023-02-08 00:00:00",40200000000000,"TEST Arjun",5247573,ProductName,"Insurance Company",GC524279974241,"08/02/2023 to 03/02/2024",SGD,0.30,none,PAID
"2023-02-08 00:00:00",40200000000000,"TEST Arjun",5211655,ProductName,"Insurance Company",GC52245823916,"08/02/2023 to 03/02/2024",SGD,0.30,"Free Policy",PAID
"2023-02-08 00:00:00",40200000000000,"TEST Arjun",5211655,ProductName,"Insurance Company",GC522428478349,"08/02/2023 to 03/02/2024",SGD,0.30,"Free Policy",PAID
"2023-02-08 00:00:00",40200000000000,"TEST Arjun",5211655,ProductName,"Insurance Company",GC525759347546,"08/02/2023 to 03/02/2024",SGD,0.50,"Free Policy",PAID
"2023-02-08 00:00:00",40200000000000,"TEST Arjun",5247573,ProductName,"Insurance Company",GC52384448342,"08/02/2023 to 03/02/2024",SGD,0.30,"Free Policy",PAID
"2023-02-08 00:00:00",40200000000000,"TEST Arjun",5247573,ProductName,"Insurance Company",GC521614653663,"08/02/2023 to 03/02/2024",SGD,0.30,"Free Policy",PAID
"2023-02-08 00:00:00",40200000000000,"TEST Arjun",5247573,ProductName,"Insurance Company",GC527612998656,"08/02/2023 to 03/02/2024",SGD,0.50,"Free Policy",PAID
"2023-02-08 00:00:00",40200000000000,"TEST Arjun",5211655,ProductName,"Insurance Company",GC526769428131,"08/02/2023 to 03/02/2024",SGD,0.30,none,PAID
"2023-02-08 00:00:00",40200000000000,"TEST Arjun",5211655,ProductName,"Insurance Company",GC522814185766,"08/02/2023 to 03/02/2024",SGD,0.30,none,PAID
"2023-02-08 00:00:00",40200000000000,"TEST Arjun",5211655,ProductName,"Insurance Company",GC529913673651,"08/02/2023 to 03/02/2024",SGD,0.30,none,PAID
"2023-02-08 00:00:00",40200000000000,"TEST Arjun",5211655,ProductName,"Insurance Company",GC522993545536,"08/02/2023 to 03/02/2024",SGD,0.30,none,PAID
"2023-02-08 00:00:00",40200000000000,"TEST Arjun",5211655,ProductName,"Insurance Company",GC525119371617,"08/02/2023 to 03/02/2024",SGD,0.30,none,PAID
