Transaction Date,Payment Ref,Payer Name,Open ID,Product Name,Insurance Company,Policy Number,Coverage Period,Currency,Charge Amount,Promotion Type,Status
23/07/2019 09:31:00,4.02E+13,TEST Arjun,e9d47d6f-152a-423f-8d64-a6793a3f8e7c,ProductName,Insurance Company,GC000003972084,21/04/2021 to 15/04/2022,SGD,0.3,none,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,e9d47d6f-152a-423f-8d64-a6793a3f8e7c,ProductName,Insurance Company,GC000003972099,21/04/2021 to 15/04/2022,SGD,0.3,none,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,e9d47d6f-152a-423f-8d64-a6793a3f8e7c,ProductName,Insurance Company,GC000003972108,21/04/2021 to 15/04/2022,SGD,0.3,none,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,e9d47d6f-152a-423f-8d64-a6793a3f8e7c,ProductName,Insurance Company,GC000003972113,21/04/2021 to 15/04/2022,SGD,0.3,none,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,e9d47d6f-152a-423f-8d64-a6793a3f8e7c,ProductName,Insurance Company,GC000003972128,21/04/2021 to 15/04/2022,SGD,0.3,none,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,e9d47d6f-152a-423f-8d64-a6793a3f8e7c,ProductName,Insurance Company,GC000003972133,21/04/2021 to 15/04/2022,SGD,0.3,none,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,e9d47d6f-152a-423f-8d64-a6793a3f8e7c,ProductName,Insurance Company,GC000003972148,21/04/2021 to 15/04/2022,SGD,0.3,none,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,e9d47d6f-152a-423f-8d64-a6793a3f8e7c,ProductName,Insurance Company,GC000003972153,21/04/2021 to 15/04/2022,SGD,0.3,none,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,e9d47d6f-152a-423f-8d64-a6793a3f8e7c,ProductName,Insurance Company,GC000003972168,21/04/2021 to 15/04/2022,SGD,0.3,none,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,e9d47d6f-152a-423f-8d64-a6793a3f8e7c,ProductName,Insurance Company,GC000003972173,21/04/2021 to 15/04/2022,SGD,0.3,none,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,e9d47d6f-152a-423f-8d64-a6793a3f8e7c,ProductName,Insurance Company,GC000003972188,21/04/2021 to 15/04/2022,SGD,0.3,none,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,e9d47d6f-152a-423f-8d64-a6793a3f8e7c,ProductName,Insurance Company,GC000003972193,21/04/2021 to 15/04/2022,SGD,0.3,none,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,e9d47d6f-152a-423f-8d64-a6793a3f8e7c,ProductName,Insurance Company,GC000003972202,21/04/2021 to 15/04/2022,SGD,0.3,none,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,e9d47d6f-152a-423f-8d64-a6793a3f8e7c,ProductName,Insurance Company,GC000003972217,21/04/2021 to 15/04/2022,SGD,0.3,none,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,e9d47d6f-152a-423f-8d64-a6793a3f8e7c,ProductName,Insurance Company,GC000003972222,21/04/2021 to 15/04/2022,SGD,0.3,none,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,e9d47d6f-152a-423f-8d64-a6793a3f8e7c,ProductName,Insurance Company,GC000003972237,21/04/2021 to 15/04/2022,SGD,0.3,none,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,e9d47d6f-152a-423f-8d64-a6793a3f8e7c,ProductName,Insurance Company,GC000003972242,21/04/2021 to 15/04/2022,SGD,0.3,none,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,e9d47d6f-152a-423f-8d64-a6793a3f8e7c,ProductName,Insurance Company,GC000003972257,21/04/2021 to 15/04/2022,SGD,0.3,none,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,e9d47d6f-152a-423f-8d64-a6793a3f8e7c,ProductName,Insurance Company,GC000003972262,21/04/2021 to 15/04/2022,SGD,0.3,none,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,e9d47d6f-152a-423f-8d64-a6793a3f8e7c,ProductName,Insurance Company,GC000003972277,21/04/2021 to 15/04/2022,SGD,0.3,none,PAID
