Transaction Date,Payment Ref,Payer Name,Open ID,Product Name,Insurance Company,Policy Number,Coverage Period,Currency,Charge Amount,Promotion Type,Status
23/07/2019 09:31:00,4.02E+13,TEST Arjun,5254177,ProductName,Insurance Company,GC526473376378,10/01/2023 to 09/01/2024,SGD,0.5,Free Policy,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,5212320,ProductName,Insurance Company,GC523668817423,10/01/2023 to 09/01/2024,SGD,0.5,Free Policy,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,5233456,ProductName,Insurance Company,GC528760219353,10/01/2023 to 09/01/2024,SGD,0.5,Free Policy,PAID
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
