Transaction Date,Payment Ref,Payer Name,Open ID,Product Name,Insurance Company,Policy Number,Coverage Period,Currency,Charge Amount,Promotion Type,Status
23/07/2019 09:31:00,4.02E+13,TEST Arjun,5255616,ProductName,Insurance Company,GC526836378903,04/04/2022 to 30/03/2023,SGD,0.5,Free Policy,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,5264654,ProductName,Insurance Company,GC523652967326,04/04/2022 to 30/03/2023,SGD,0.5,Free Policy,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,5249001,ProductName,Insurance Company,GC521257635351,04/04/2022 to 30/03/2023,SGD,0.5,Free Policy,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,5285381,ProductName,Insurance Company,GC525196676181,04/04/2022 to 30/03/2023,SGD,0.5,Free Policy,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,5284511,ProductName,Insurance Company,GC522247155523,04/04/2022 to 30/03/2023,SGD,0.5,Free Policy,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,5253482,ProductName,Insurance Company,GC527621989465,04/04/2022 to 30/03/2023,SGD,0.5,Free Policy,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,5240668,ProductName,Insurance Company,GC527018951586,04/04/2022 to 30/03/2023,SGD,0.5,Free Policy,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,5221723,ProductName,Insurance Company,GC521697882002,04/04/2022 to 30/03/2023,SGD,0.5,Free Policy,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,5277150,ProductName,Insurance Company,GC525312510934,04/04/2022 to 30/03/2023,SGD,0.5,Free Policy,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,5252168,ProductName,Insurance Company,GC525107668195,04/04/2022 to 30/03/2023,SGD,0.5,Free Policy,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,5252072,ProductName,Insurance Company,GC521236588886,04/04/2022 to 30/03/2023,SGD,0.5,Free Policy,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,5289921,ProductName,Insurance Company,GC527603837931,04/04/2022 to 30/03/2023,SGD,0.5,Free Policy,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,5275902,ProductName,Insurance Company,GC528852222612,04/04/2022 to 30/03/2023,SGD,0.5,Free Policy,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,5271271,ProductName,Insurance Company,GC524860143568,04/04/2022 to 30/03/2023,SGD,0.5,Free Policy,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,5219752,ProductName,Insurance Company,GC520659733544,04/04/2022 to 30/03/2023,SGD,0.5,Free Policy,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,5275558,ProductName,Insurance Company,GC529402151273,04/04/2022 to 30/03/2023,SGD,0.5,Free Policy,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,5253248,ProductName,Insurance Company,GC528116699202,04/04/2022 to 30/03/2023,SGD,0.5,Free Policy,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,5221965,ProductName,Insurance Company,GC520825955792,04/04/2022 to 30/03/2023,SGD,0.5,Free Policy,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,5247765,ProductName,Insurance Company,GC522400618142,04/04/2022 to 30/03/2023,SGD,0.5,Free Policy,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,5251570,ProductName,Insurance Company,GC523594957006,04/04/2022 to 30/03/2023,SGD,0.5,Free Policy,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,5294589,ProductName,Insurance Company,GC526496887261,04/04/2022 to 30/03/2023,SGD,0.5,Free Policy,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,5217239,ProductName,Insurance Company,GC524563738365,04/04/2022 to 30/03/2023,SGD,0.5,Free Policy,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,5274681,ProductName,Insurance Company,GC523744398397,04/04/2022 to 30/03/2023,SGD,0.5,Free Policy,PAID
