"Transaction Date","Payment Ref","Payer Name","Open ID","Product Name","Insurance Company","Policy Number","Coverage Period",Currency,"Charge Amount","Promotion Type",Status
"2022-11-16 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC52241786342,"16/11/2022 to 06/11/2023",SGD,0.50,none,PAID
"2022-11-16 00:00:00",40200000000000,"TEST Arjun",0faabb82-4784-4ce9-879f-b34c86c8e8f0,ProductName,"Insurance Company",GC000004201813,"16/11/2022 to 10/11/2023",SGD,0.50,none,PAID
"2022-11-16 00:00:00",40200000000000,"TEST Arjun",5245874,ProductName,"Insurance Company",GC522387629112,"16/11/2022 to 06/11/2023",SGD,0.30,none,PAID
"2022-11-16 00:00:00",40200000000000,"TEST Arjun",5286218,ProductName,"Insurance Company",GC529656978679,"16/11/2022 to 06/11/2023",SGD,0.30,none,PAID
"2022-11-16 00:00:00",40200000000000,"TEST Arjun",fd9b8da8-499a-4c62-b59a-f4ad247a1148,ProductName,"Insurance Company",GC000004201828,"16/11/2022 to 10/11/2023",SGD,0.30,none,PAID
"2022-11-16 00:00:00",40200000000000,"TEST Arjun",fd9b8da8-499a-4c62-b59a-f4ad247a1148,ProductName,"Insurance Company",GC000004201833,"16/11/2022 to 10/11/2023",SGD,0.30,none,PAID
"2022-11-16 00:00:00",40200000000000,"TEST Arjun",fd9b8da8-499a-4c62-b59a-f4ad247a1148,ProductName,"Insurance Company",GC000004201848,"16/11/2022 to 10/11/2023",SGD,0.30,none,PAID
"2022-11-16 00:00:00",40200000000000,"TEST Arjun",fd9b8da8-499a-4c62-b59a-f4ad247a1148,ProductName,"Insurance Company",GC000004201853,"16/11/2022 to 10/11/2023",SGD,0.30,none,PAID
"2022-11-16 00:00:00",40200000000000,"TEST Arjun",fd9b8da8-499a-4c62-b59a-f4ad247a1148,ProductName,"Insurance Company",GC000004201888,"16/11/2022 to 10/11/2023",SGD,0.30,none,PAID
"2022-11-16 00:00:00",40200000000000,"TEST Arjun",fd9b8da8-499a-4c62-b59a-f4ad247a1148,ProductName,"Insurance Company",GC000004201893,"16/11/2022 to 10/11/2023",SGD,0.30,none,PAID
"2022-11-16 00:00:00",40200000000000,"TEST Arjun",fd9b8da8-499a-4c62-b59a-f4ad247a1148,ProductName,"Insurance Company",GC000004201868,"16/11/2022 to 10/11/2023",SGD,0.30,none,PAID
"2022-11-16 00:00:00",40200000000000,"TEST Arjun",fd9b8da8-499a-4c62-b59a-f4ad247a1148,ProductName,"Insurance Company",GC000004201873,"16/11/2022 to 10/11/2023",SGD,0.30,none,PAID
