"Transaction Date","Payment Ref","Payer Name","Open ID","Product Name","Insurance Company","Policy Number","Coverage Period",Currency,"Charge Amount","Promotion Type",Status
"2022-01-15 00:00:00",40200000000000,"TEST Arjun",DL617565,ProductName,"Insurance Company",GC59593436677,"15/01/2022 to 10/01/2023",SGD,0.30,none,PAID
"2022-01-15 00:00:00",40200000000000,"TEST Arjun",DL617565,ProductName,"Insurance Company",GC57981124532,"15/01/2022 to 10/01/2023",SGD,0.10,none,PAID
"2022-01-15 00:00:00",40200000000000,"TEST Arjun",DL617565,ProductName,"Insurance Company",GC36066800606,"15/01/2022 to 10/01/2023",SGD,0.50,none,PAID
"2022-01-15 00:00:00",40200000000000,"TEST Arjun",DL617783,ProductName,"Insurance Company",GC06497646834,"15/01/2022 to 10/01/2023",SGD,0.30,none,PAID
"2022-01-15 00:00:00",40200000000000,"TEST Arjun",DL617783,ProductName,"Insurance Company",GC60815938611,"15/01/2022 to 10/01/2023",SGD,0.10,none,PAID
"2022-01-15 00:00:00",40200000000000,"TEST Arjun",DL617783,ProductName,"Insurance Company",GC96988645001,"15/01/2022 to 10/01/2023",SGD,0.50,none,PAID
"2022-01-15 00:00:00",40200000000000,"TEST Arjun",DL617565,ProductName,"Insurance Company",GC16636535675,"15/01/2022 to 10/01/2023",SGD,0.10,"Free Policy",PAID
"2022-01-15 00:00:00",40200000000000,"TEST Arjun",DL617783,ProductName,"Insurance Company",GC37382949211,"15/01/2022 to 10/01/2023",SGD,0.10,"Free Policy",PAID
"2022-01-15 00:00:00",40200000000000,"TEST Arjun",DL344700,ProductName,"Insurance Company",GC23070131678,"15/01/2022 to 10/01/2023",SGD,0.30,none,PAID
"2022-01-15 00:00:00",40200000000000,"TEST Arjun",DL344700,ProductName,"Insurance Company",GC80257212962,"15/01/2022 to 10/01/2023",SGD,0.10,none,PAID
"2022-01-15 00:00:00",40200000000000,"TEST Arjun",DL344700,ProductName,"Insurance Company",GC22651964211,"15/01/2022 to 10/01/2023",SGD,0.10,"Free Policy",PAID
"2022-01-15 00:00:00",40200000000000,"TEST Arjun",DL344700,ProductName,"Insurance Company",GC41669838958,"15/01/2022 to 10/01/2023",SGD,0.50,none,PAID
