"Transaction Date","Payment Ref","Payer Name","Open ID","Product Name","Insurance Company","Policy Number","Coverage Period",Currency,"Charge Amount","Promotion Type",Status
"2023-09-11 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC52886219256,"11/09/2023 to 05/09/2024",SGD,0.10,none,PAID
"2023-09-11 00:00:00",40200000000000,"TEST Arjun",9a680f71-73be-4aa5-bc06-94eaae67c244,ProductName,"Insurance Company",GC000001450251,"11/09/2023 to 04/09/2024",SGD,0.50,none,PAID
"2023-09-11 00:00:00",40200000000000,"TEST Arjun",9a680f71-73be-4aa5-bc06-94eaae67c244,ProductName,"Insurance Company",GC000001450266,"11/09/2023 to 04/09/2024",SGD,0.50,none,PAID
"2023-09-06 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC52729839683,"06/09/2023 to 31/08/2024",SGD,0.50,none,PAID
"2023-09-06 00:00:00",40200000000000,"TEST Arjun",a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,"Insurance Company",GC52761427585,"06/09/2023 to 31/08/2024",SGD,0.50,"Free Policy",PAID
"2023-09-04 00:00:00",40200000000000,"TEST Arjun",9a680f71-73be-4aa5-bc06-94eaae67c244,ProductName,"Insurance Company",GC000001450231,"04/09/2023 to 28/08/2024",SGD,0.50,none,PAID
"2023-09-04 00:00:00",40200000000000,"TEST Arjun",9a680f71-73be-4aa5-bc06-94eaae67c244,ProductName,"Insurance Company",GC000001450246,"04/09/2023 to 28/08/2024",SGD,0.30,none,PAID
"2023-09-01 00:00:00",40200000000000,"TEST Arjun",5239617,ProductName,"Insurance Company",GC525543878665,"01/09/2023 to 26/08/2024",SGD,2.00,none,PAID
"2023-09-01 00:00:00",40200000000000,"TEST Arjun",521234,ProductName,"Insurance Company",GC52447273739,"01/09/2023 to 25/08/2024",SGD,0.10,"Free Policy",PAID
"2023-09-01 00:00:00",40200000000000,"TEST Arjun",521234,ProductName,"Insurance Company",GC52368533686,"01/09/2023 to 25/08/2024",SGD,0.30,none,PAID
