Transaction Date,Payment Ref,Payer Name,Open ID,Product Name,Insurance Company,Policy Number,Coverage Period,Currency,Charge Amount,Promotion Type,Status
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661502,14/09/2019 to 07/09/2020,SGD,3.48,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661517,14/09/2019 to 07/09/2020,SGD,3.48,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661522,14/09/2019 to 07/09/2020,SGD,0.30,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661537,14/09/2019 to 07/09/2020,SGD,0.30,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661542,14/09/2019 to 07/09/2020,SGD,0.30,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661557,14/09/2019 to 07/09/2020,SGD,0.30,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661562,14/09/2019 to 07/09/2020,SGD,0.30,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661577,14/09/2019 to 07/09/2020,SGD,0.30,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661582,14/09/2019 to 07/09/2020,SGD,0.5,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661597,14/09/2019 to 07/09/2020,SGD,0.3,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661606,14/09/2019 to 07/09/2020,SGD,0.3,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661611,14/09/2019 to 07/09/2020,SGD,0.10,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661626,14/09/2019 to 07/09/2020,SGD,0.10,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661631,14/09/2019 to 07/09/2020,SGD,0.30,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661646,14/09/2019 to 07/09/2020,SGD,0.30,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661651,14/09/2019 to 07/09/2020,SGD,0.30,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661666,14/09/2019 to 07/09/2020,SGD,0.10,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661671,14/09/2019 to 07/09/2020,SGD,0.10,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661686,14/09/2019 to 07/09/2020,SGD,0.30,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661691,14/09/2019 to 07/09/2020,SGD,0.30,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661700,14/09/2019 to 07/09/2020,SGD,0.50,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661715,14/09/2019 to 07/09/2020,SGD,0.50,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661720,14/09/2019 to 07/09/2020,SGD,0.50,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661735,14/09/2019 to 07/09/2020,SGD,0.50,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661740,14/09/2019 to 07/09/2020,SGD,0.30,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661755,14/09/2019 to 07/09/2020,SGD,0.30,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661760,14/09/2019 to 07/09/2020,SGD,0.30,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661775,14/09/2019 to 07/09/2020,SGD,0.30,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661780,14/09/2019 to 07/09/2020,SGD,0.30,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661795,14/09/2019 to 07/09/2020,SGD,0.30,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661804,14/09/2019 to 07/09/2020,SGD,0.5,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661819,14/09/2019 to 07/09/2020,SGD,0.5,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661824,14/09/2019 to 07/09/2020,SGD,0.3,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661839,14/09/2019 to 07/09/2020,SGD,0.3,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661844,14/09/2019 to 07/09/2020,SGD,0.10,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661859,14/09/2019 to 07/09/2020,SGD,0.10,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661864,14/09/2019 to 07/09/2020,SGD,0.30,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661879,14/09/2019 to 07/09/2020,SGD,0.30,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661884,14/09/2019 to 07/09/2020,SGD,0.10,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661899,14/09/2019 to 07/09/2020,SGD,0.10,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661908,14/09/2019 to 07/09/2020,SGD,0.30,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661913,14/09/2019 to 07/09/2020,SGD,0.50,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661928,14/09/2019 to 07/09/2020,SGD,0.50,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661933,14/09/2019 to 07/09/2020,SGD,0.50,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661948,14/09/2019 to 07/09/2020,SGD,0.50,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661953,14/09/2019 to 07/09/2020,SGD,0.50,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661968,14/09/2019 to 07/09/2020,SGD,0.30,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661973,14/09/2019 to 07/09/2020,SGD,0.30,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661988,14/09/2019 to 07/09/2020,SGD,0.30,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040661993,14/09/2019 to 07/09/2020,SGD,0.30,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040662005,14/09/2019 to 07/09/2020,SGD,0.30,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040662010,14/09/2019 to 07/09/2020,SGD,0.5,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040662025,14/09/2019 to 07/09/2020,SGD,0.5,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040662030,14/09/2019 to 07/09/2020,SGD,0.3,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040662045,14/09/2019 to 07/09/2020,SGD,0.3,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040662050,14/09/2019 to 07/09/2020,SGD,0.10,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040662065,14/09/2019 to 07/09/2020,SGD,0.10,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040662070,14/09/2019 to 07/09/2020,SGD,0.10,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040662085,14/09/2019 to 07/09/2020,SGD,0.30,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040662090,14/09/2019 to 07/09/2020,SGD,0.10,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040662109,14/09/2019 to 07/09/2020,SGD,0.10,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040662114,14/09/2019 to 07/09/2020,SGD,0.10,none,PAID
23/07/2019 09:31,402000000000000000,TEST Arjun,DW123456,ProductName,Insurance Company,GC000040662129,14/09/2019 to 07/09/2020,SGD,0.30,none,PAID
