Transaction Date,Payment Ref,Payer Name,Open ID,Product Name,Insurance Company,Policy Number,Coverage Period,Currency,Charge Amount,Promotion Type,Status
2023-01-01 00:01:00,40200000000000,TEST Arjun,a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,Insurance Company,GC521257468652,01/01/2023 to 10/11/2023,SGD,2.00,none,PAID
2023-01-01 00:01:00,40200000000000,TEST Arjun,a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,Insurance Company,GC526716315321,01/01/2023 to 27/12/2023,SGD,2.00,none,PAID
2023-01-01 00:01:00,40200000000000,TEST Arjun,a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,Insurance Company,GC526475697567,01/01/2023 to 27/12/2023,SGD,2.00,none,PAID
2023-01-01 00:01:00,40200000000000,TEST Arjun,a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,Insurance Company,GC522475433864,01/01/2023 to 05/11/2023,SGD,2.00,none,PAID
2023-01-01 00:01:00,40200000000000,TEST Arjun,a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,Insurance Company,GC528732869381,01/01/2023 to 05/11/2023,SGD,0.50,Free Policy,PAID
2023-01-01 00:01:00,40200000000000,TEST Arjun,a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,Insurance Company,GC521113253366,01/01/2023 to 05/11/2023,SGD,0.50,Free Policy,PAID
2023-01-01 00:01:00,40200000000000,TEST Arjun,a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,Insurance Company,GC526328679382,01/01/2023 to 10/11/2023,SGD,0.50,Free Policy,PAID
2023-01-01 00:01:00,40200000000000,TEST Arjun,a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,Insurance Company,GC521392727633,01/01/2023 to 27/12/2023,SGD,0.50,Free Policy,PAID
2023-01-01 00:01:00,40200000000000,TEST Arjun,a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,Insurance Company,GC526385584817,01/01/2023 to 27/12/2023,SGD,2.00,none,PAID
2023-01-01 00:01:00,40200000000000,TEST Arjun,a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,Insurance Company,GC521314851767,01/01/2023 to 27/12/2023,SGD,2.00,none,PAID
2023-01-01 00:00:00,40200000000000,TEST Arjun,a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,Insurance Company,GC522443167899,01/01/2023 to 26/12/2023,SGD,2.00,none,PAID
2023-01-01 00:00:00,40200000000000,TEST Arjun,a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,Insurance Company,GC528689281668,01/01/2023 to 26/12/2023,SGD,2.00,none,PAID
2023-01-01 00:00:00,40200000000000,TEST Arjun,a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,Insurance Company,GC524225935358,01/01/2023 to 26/12/2023,SGD,2.00,none,PAID
2023-01-01 00:00:00,40200000000000,TEST Arjun,a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,Insurance Company,GC523227421281,01/01/2023 to 26/12/2023,SGD,2.00,none,PAID
2023-01-01 00:00:00,40200000000000,TEST Arjun,a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,Insurance Company,GC527966957356,01/01/2023 to 26/12/2023,SGD,2.00,Free Policy,PAID
2023-01-01 00:00:00,40200000000000,TEST Arjun,a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,Insurance Company,GC528336296182,01/01/2023 to 26/12/2023,SGD,0.50,Free Policy,PAID
2023-01-01 00:00:00,40200000000000,TEST Arjun,a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,Insurance Company,GC529576399166,01/01/2023 to 26/12/2023,SGD,0.50,Free Policy,PAID
2023-01-01 00:00:00,40200000000000,TEST Arjun,a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,Insurance Company,GC521596166916,01/01/2023 to 26/12/2023,SGD,0.50,Free Policy,PAID
2023-01-01 00:00:00,40200000000000,TEST Arjun,a4d5f965-0df7-43f7-9ae1-23afcacf40cf-1649907777,ProductName,Insurance Company,GC526987453124,01/01/2023 to 26/12/2023,SGD,0.50,none,PAID
