"Transaction Date","Payment Ref","Payer Name","Open ID","Product Name","Insurance Company","Policy Number","Coverage Period",Currency,"Charge Amount","Promotion Type",Status
"2022-12-14 00:00:00",40200000000000,"TEST Arjun",5242276,ProductName,"Insurance Company",GC521222616335,"14/12/2022 to 09/12/2023",SGD,0.10,none,PAID
"2022-12-14 00:00:00",40200000000000,"TEST Arjun",5242276,ProductName,"Insurance Company",GC521542588381,"14/12/2022 to 09/12/2023",SGD,0.30,none,PAID
"2022-12-14 00:00:00",40200000000000,"TEST Arjun",5242276,ProductName,"Insurance Company",GC527866832516,"14/12/2022 to 09/12/2023",SGD,0.30,none,PAID
"2022-12-14 00:00:00",40200000000000,"TEST Arjun",5274931,ProductName,"Insurance Company",GC52981443867,"14/12/2022 to 14/12/2023",SGD,133.50,none,PAID
"2022-12-14 00:00:00",40200000000000,"TEST Arjun",5274931,ProductName,"Insurance Company",GC52915327988,"14/12/2022 to 09/12/2023",SGD,0.50,none,PAID
"2022-12-14 00:00:00",40200000000000,"TEST Arjun",521234,ProductName,"Insurance Company",GC52567866451,"14/12/2022 to 09/12/2023",SGD,0.50,none,PAID
"2022-12-14 00:00:00",40200000000000,"TEST Arjun",5288832,ProductName,"Insurance Company",GC52935428795,"14/12/2022 to 09/12/2023",SGD,0.30,none,PAID
"2022-12-14 00:00:00",40200000000000,"TEST Arjun",5288832,ProductName,"Insurance Company",GC527868657446,"14/12/2022 to 09/12/2023",SGD,0.50,none,PAID
"2022-12-14 00:00:00",40200000000000,"TEST Arjun",5288832,ProductName,"Insurance Company",GC525535221998,"14/12/2022 to 09/12/2023",SGD,0.50,none,PAID
"2022-12-14 00:00:00",40200000000000,"TEST Arjun",5288832,ProductName,"Insurance Company",GC525916155719,"14/12/2022 to 09/12/2023",SGD,0.30,none,PAID
"2022-12-14 00:00:00",40200000000000,"TEST Arjun",5214618,ProductName,"Insurance Company",GC526781195487,"14/12/2022 to 09/12/2023",SGD,0.10,none,PAID
"2022-12-14 00:00:00",40200000000000,"TEST Arjun",5214618,ProductName,"Insurance Company",GC522457244217,"14/12/2022 to 09/12/2023",SGD,0.30,none,PAID
"2022-12-14 00:00:00",40200000000000,"TEST Arjun",5214618,ProductName,"Insurance Company",GC525927442239,"14/12/2022 to 09/12/2023",SGD,0.30,none,PAID
"2022-12-14 00:00:00",40200000000000,"TEST Arjun",5284861,ProductName,"Insurance Company",GC52121494519,"14/12/2022 to 09/12/2023",SGD,0.30,none,PAID
"2022-12-14 00:00:00",40200000000000,"TEST Arjun",5284861,ProductName,"Insurance Company",GC528513313846,"14/12/2022 to 09/12/2023",SGD,0.50,none,PAID
"2022-12-14 00:00:00",40200000000000,"TEST Arjun",5284861,ProductName,"Insurance Company",GC527944796963,"14/12/2022 to 09/12/2023",SGD,0.50,none,PAID
"2022-12-14 00:00:00",40200000000000,"TEST Arjun",5284861,ProductName,"Insurance Company",GC524259567384,"14/12/2022 to 09/12/2023",SGD,0.30,none,PAID
"2022-12-14 00:00:00",40200000000000,"TEST Arjun",5263276,ProductName,"Insurance Company",GC52764192273,"14/12/2022 to 14/12/2023",SGD,133.50,none,PAID
"2022-12-14 00:00:00",40200000000000,"TEST Arjun",5263276,ProductName,"Insurance Company",GC52382291827,"14/12/2022 to 09/12/2023",SGD,0.50,none,PAID
"2022-12-14 00:00:00",40200000000000,"TEST Arjun",5242276,ProductName,"Insurance Company",GC52512514877,"14/12/2022 to 09/12/2023",SGD,0.30,"Free Policy",PAID
"2022-12-14 00:00:00",40200000000000,"TEST Arjun",5288832,ProductName,"Insurance Company",GC526192895177,"14/12/2022 to 09/12/2023",SGD,0.50,"Free Policy",PAID
"2022-12-14 00:00:00",40200000000000,"TEST Arjun",5242276,ProductName,"Insurance Company",GC528117269454,"14/12/2022 to 09/12/2023",SGD,0.50,"Free Policy",PAID
"2022-12-14 00:00:00",40200000000000,"TEST Arjun",5288832,ProductName,"Insurance Company",GC521421456261,"14/12/2022 to 09/12/2023",SGD,0.30,"Free Policy",PAID
"2022-12-14 00:00:00",40200000000000,"TEST Arjun",5214618,ProductName,"Insurance Company",GC52319422979,"14/12/2022 to 09/12/2023",SGD,0.30,"Free Policy",PAID
"2022-12-14 00:00:00",40200000000000,"TEST Arjun",5284861,ProductName,"Insurance Company",GC521742668172,"14/12/2022 to 09/12/2023",SGD,0.50,"Free Policy",PAID
"2022-12-14 00:00:00",40200000000000,"TEST Arjun",5214618,ProductName,"Insurance Company",GC528219485357,"14/12/2022 to 09/12/2023",SGD,0.50,"Free Policy",PAID
"2022-12-14 00:00:00",40200000000000,"TEST Arjun",5284861,ProductName,"Insurance Company",GC522212699977,"14/12/2022 to 09/12/2023",SGD,0.30,"Free Policy",PAID
"2022-12-14 00:00:00",40200000000000,"TEST Arjun",fd9b8da8-499a-4c62-b59a-f4ad247a1148,ProductName,"Insurance Company",GC000004339146,"14/12/2022 to 08/12/2023",SGD,0.30,none,PAID
"2022-12-14 00:00:00",40200000000000,"TEST Arjun",fd9b8da8-499a-4c62-b59a-f4ad247a1148,ProductName,"Insurance Company",GC000004339151,"14/12/2022 to 08/12/2023",SGD,0.30,none,PAID
"2022-12-14 00:00:00",40200000000000,"TEST Arjun",fd9b8da8-499a-4c62-b59a-f4ad247a1148,ProductName,"Insurance Company",GC000004339166,"14/12/2022 to 08/12/2023",SGD,0.30,none,PAID
"2022-12-14 00:00:00",40200000000000,"TEST Arjun",5265815,ProductName,"Insurance Company",GC527548259231,"14/12/2022 to 09/12/2023",SGD,0.50,none,PAID
