"Transaction Date","Payment Ref","Payer Name","Open ID","Product Name","Insurance Company","Policy Number","Coverage Period",Currency,"Charge Amount","Promotion Type",Status
"2022-12-08 00:00:00",40200000000000,"TEST Arjun",5234991,ProductName,"Insurance Company",GC52713937273,"08/12/2022 to 08/12/2023",SGD,133.50,none,PAID
"2022-12-08 00:00:00",40200000000000,"TEST Arjun",5234991,ProductName,"Insurance Company",GC52751784853,"08/12/2022 to 03/12/2023",SGD,0.50,none,PAID
"2022-12-08 00:00:00",40200000000000,"TEST Arjun",5232314,ProductName,"Insurance Company",GC52867125921,"08/12/2022 to 03/12/2023",SGD,0.30,none,PAID
"2022-12-08 00:00:00",40200000000000,"TEST Arjun",5232314,ProductName,"Insurance Company",GC526359147985,"08/12/2022 to 03/12/2023",SGD,0.10,none,PAID
"2022-12-08 00:00:00",40200000000000,"TEST Arjun",5232314,ProductName,"Insurance Company",GC527646144773,"08/12/2022 to 03/12/2023",SGD,0.10,none,PAID
"2022-12-08 00:00:00",40200000000000,"TEST Arjun",5232314,ProductName,"Insurance Company",GC524553674259,"08/12/2022 to 03/12/2023",SGD,0.50,none,PAID
"2022-12-08 00:00:00",40200000000000,"TEST Arjun",5232314,ProductName,"Insurance Company",GC527283217933,"08/12/2022 to 03/12/2023",SGD,0.50,none,PAID
"2022-12-08 00:00:00",40200000000000,"TEST Arjun",5232314,ProductName,"Insurance Company",GC524711969887,"08/12/2022 to 03/12/2023",SGD,0.50,none,PAID
"2022-12-08 00:00:00",40200000000000,"TEST Arjun",5232314,ProductName,"Insurance Company",GC526665885556,"08/12/2022 to 03/12/2023",SGD,0.30,none,PAID
"2022-12-08 00:00:00",40200000000000,"TEST Arjun",5246248,ProductName,"Insurance Company",GC528281647885,"08/12/2022 to 02/12/2023",SGD,0.30,none,PAID
"2022-12-08 00:00:00",40200000000000,"TEST Arjun",5246248,ProductName,"Insurance Company",GC521843243887,"08/12/2022 to 02/12/2023",SGD,0.30,none,PAID
"2022-12-08 00:00:00",40200000000000,"TEST Arjun",5243554,ProductName,"Insurance Company",GC524861955278,"08/12/2022 to 08/12/2022",SGD,0.30,none,PAID
"2022-12-08 00:00:00",40200000000000,"TEST Arjun",5243554,ProductName,"Insurance Company",GC529131321773,"08/12/2022 to 08/12/2022",SGD,0.30,none,PAID
"2022-12-08 00:00:00",40200000000000,"TEST Arjun",5246248,ProductName,"Insurance Company",GC522343374335,"08/12/2022 to 02/12/2023",SGD,0.50,"Free Policy",PAID
"2022-12-08 00:00:00",40200000000000,"TEST Arjun",5224689,ProductName,"Insurance Company",GC52117524267,"08/12/2022 to 08/12/2023",SGD,133.50,none,PAID
"2022-12-08 00:00:00",40200000000000,"TEST Arjun",5224689,ProductName,"Insurance Company",GC52667631664,"08/12/2022 to 03/12/2023",SGD,0.50,none,PAID
"2022-12-08 00:00:00",40200000000000,"TEST Arjun",5232314,ProductName,"Insurance Company",GC528922955784,"08/12/2022 to 03/12/2023",SGD,0.10,"Free Policy",PAID
"2022-12-08 00:00:00",40200000000000,"TEST Arjun",5232314,ProductName,"Insurance Company",GC521729114894,"08/12/2022 to 03/12/2023",SGD,0.50,"Free Policy",PAID
"2022-12-08 00:00:00",40200000000000,"TEST Arjun",fd9b8da8-499a-4c62-b59a-f4ad247a1148,ProductName,"Insurance Company",GC000004261608,"08/12/2022 to 02/12/2023",SGD,0.30,none,PAID
