"Transaction Date","Payment Ref","Payer Name","Open ID","Product Name","Insurance Company","Policy Number","Coverage Period",Currency,"Charge Amount","Promotion Type",Status
"2023-04-12 00:00:00",40200000000000,"TEST Arjun",5224429,ProductName,"Insurance Company",GC528698674914,"12/04/2023 to 06/04/2024",SGD,0.30,none,PAID
"2023-04-12 00:00:00",40200000000000,"TEST Arjun",5224429,ProductName,"Insurance Company",GC526429265383,"12/04/2023 to 06/04/2024",SGD,0.30,none,PAID
"2023-04-12 00:00:00",40200000000000,"TEST Arjun",5224429,ProductName,"Insurance Company",GC529823143517,"12/04/2023 to 06/04/2024",SGD,0.30,none,PAID
"2023-04-12 00:00:00",40200000000000,"TEST Arjun",5224429,ProductName,"Insurance Company",GC529418941458,"12/04/2023 to 06/04/2024",SGD,0.30,none,PAID
"2023-04-12 00:00:00",40200000000000,"TEST Arjun",5224429,ProductName,"Insurance Company",GC521289121596,"12/04/2023 to 06/04/2024",SGD,0.30,none,PAID
"2023-04-12 00:00:00",40200000000000,"TEST Arjun",5224429,ProductName,"Insurance Company",GC521751872767,"12/04/2023 to 06/04/2024",SGD,0.30,none,PAID
"2023-04-12 00:00:00",40200000000000,"TEST Arjun",5224429,ProductName,"Insurance Company",GC528612485883,"12/04/2023 to 06/04/2024",SGD,0.30,none,PAID
"2023-04-12 00:00:00",40200000000000,"TEST Arjun",5224429,ProductName,"Insurance Company",GC528655367257,"12/04/2023 to 06/04/2024",SGD,0.30,none,PAID
"2023-04-12 00:00:00",40200000000000,"TEST Arjun",5224429,ProductName,"Insurance Company",GC529267929339,"12/04/2023 to 06/04/2024",SGD,0.30,none,PAID
"2023-04-12 00:00:00",40200000000000,"TEST Arjun",5224429,ProductName,"Insurance Company",GC522411511596,"12/04/2023 to 06/04/2024",SGD,0.30,none,PAID
"2023-04-12 00:00:00",40200000000000,"TEST Arjun",5224429,ProductName,"Insurance Company",GC523219238585,"12/04/2023 to 06/04/2024",SGD,0.30,none,PAID
"2023-04-12 00:00:00",40200000000000,"TEST Arjun",5224429,ProductName,"Insurance Company",GC524429227235,"12/04/2023 to 06/04/2024",SGD,0.30,none,PAID
"2023-04-12 00:00:00",40200000000000,"TEST Arjun",5224429,ProductName,"Insurance Company",GC526229428324,"12/04/2023 to 06/04/2024",SGD,0.30,none,PAID
"2023-04-12 00:00:00",40200000000000,"TEST Arjun",5224429,ProductName,"Insurance Company",GC527245833883,"12/04/2023 to 06/04/2024",SGD,0.30,none,PAID
"2023-04-12 00:00:00",40200000000000,"TEST Arjun",5224429,ProductName,"Insurance Company",GC529537513143,"12/04/2023 to 06/04/2024",SGD,0.30,none,PAID
"2023-04-12 00:00:00",40200000000000,"TEST Arjun",5224429,ProductName,"Insurance Company",GC524877789189,"12/04/2023 to 06/04/2024",SGD,0.30,none,PAID
"2023-04-12 00:00:00",40200000000000,"TEST Arjun",5224429,ProductName,"Insurance Company",GC524199472325,"12/04/2023 to 06/04/2024",SGD,0.30,none,PAID
"2023-04-12 00:00:00",40200000000000,"TEST Arjun",5224429,ProductName,"Insurance Company",GC522232134974,"12/04/2023 to 06/04/2024",SGD,0.30,none,PAID
"2023-04-12 00:00:00",40200000000000,"TEST Arjun",5224429,ProductName,"Insurance Company",GC529488924892,"12/04/2023 to 06/04/2024",SGD,0.30,none,PAID
"2023-04-12 00:00:00",40200000000000,"TEST Arjun",5224429,ProductName,"Insurance Company",GC522426156428,"12/04/2023 to 06/04/2024",SGD,0.30,none,PAID
"2023-04-12 00:00:00",40200000000000,"TEST Arjun",5224429,ProductName,"Insurance Company",GC527641695921,"12/04/2023 to 06/04/2024",SGD,0.30,none,PAID
"2023-04-12 00:00:00",40200000000000,"TEST Arjun",5224429,ProductName,"Insurance Company",GC523884333794,"12/04/2023 to 06/04/2024",SGD,0.30,none,PAID
"2023-04-12 00:00:00",40200000000000,"TEST Arjun",5224429,ProductName,"Insurance Company",GC521228924869,"12/04/2023 to 06/04/2024",SGD,0.30,none,PAID
"2023-04-12 00:00:00",40200000000000,"TEST Arjun",5224429,ProductName,"Insurance Company",GC527523114987,"12/04/2023 to 06/04/2024",SGD,0.30,none,PAID
"2023-04-12 00:00:00",40200000000000,"TEST Arjun",5224429,ProductName,"Insurance Company",GC525954939537,"12/04/2023 to 06/04/2024",SGD,0.30,none,PAID
"2023-04-12 00:00:00",40200000000000,"TEST Arjun",5224429,ProductName,"Insurance Company",GC524322874477,"12/04/2023 to 06/04/2024",SGD,0.30,none,PAID
"2023-04-12 00:00:00",40200000000000,"TEST Arjun",5224429,ProductName,"Insurance Company",GC524843466939,"12/04/2023 to 06/04/2024",SGD,0.30,none,PAID
"2023-04-12 00:00:00",40200000000000,"TEST Arjun",5224429,ProductName,"Insurance Company",GC523476964673,"12/04/2023 to 06/04/2024",SGD,0.30,none,PAID
"2023-04-12 00:00:00",40200000000000,"TEST Arjun",5224429,ProductName,"Insurance Company",GC524899446255,"12/04/2023 to 06/04/2024",SGD,0.30,none,PAID
"2023-04-12 00:00:00",40200000000000,"TEST Arjun",5224429,ProductName,"Insurance Company",GC527339768868,"12/04/2023 to 06/04/2024",SGD,0.30,none,PAID
"2023-04-12 00:00:00",40200000000000,"TEST Arjun",5224429,ProductName,"Insurance Company",GC521746864352,"12/04/2023 to 06/04/2024",SGD,0.30,none,PAID
"2023-04-12 00:00:00",40200000000000,"TEST Arjun",5224429,ProductName,"Insurance Company",GC525561554332,"12/04/2023 to 06/04/2024",SGD,0.30,none,PAID
"2023-04-12 00:00:00",40200000000000,"TEST Arjun",5224429,ProductName,"Insurance Company",GC523536919187,"12/04/2023 to 06/04/2024",SGD,0.30,none,PAID
