Transaction Date,Payment Ref,Payer Name,Open ID,Product Name,Insurance Company,Policy Number,Coverage Period,Currency,Charge Amount,Promotion Type,Status
23/07/2019 09:31:00,4.02E+13,TEST Arjun,e9d47d6f-152a-423f-8d64-a6793a3f8e7c,ProductName,Insurance Company,GC000003961538,01/08/2020 to 26/07/2021,SGD,0.3,Free Policy,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,e9d47d6f-152a-423f-8d64-a6793a3f8e7c,ProductName,Insurance Company,GC000003961543,01/08/2020 to 26/07/2021,SGD,0.3,none,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,e9d47d6f-152a-423f-8d64-a6793a3f8e7c,ProductName,Insurance Company,GC000003961558,02/08/2020 to 27/07/2021,SGD,0.3,none,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,e9d47d6f-152a-423f-8d64-a6793a3f8e7c,ProductName,Insurance Company,GC000003961563,02/08/2020 to 27/07/2021,SGD,0.3,none,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,e9d47d6f-152a-423f-8d64-a6793a3f8e7c,ProductName,Insurance Company,GC000003961578,03/08/2020 to 28/07/2021,SGD,0.3,none,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,e9d47d6f-152a-423f-8d64-a6793a3f8e7c,ProductName,Insurance Company,GC000003961583,03/08/2020 to 28/07/2021,SGD,0.3,none,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,e9d47d6f-152a-423f-8d64-a6793a3f8e7c,ProductName,Insurance Company,GC000003961598,04/08/2020 to 29/07/2021,SGD,0.3,none,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,e9d47d6f-152a-423f-8d64-a6793a3f8e7c,ProductName,Insurance Company,GC000003961607,04/08/2020 to 29/07/2021,SGD,0.3,none,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,e9d47d6f-152a-423f-8d64-a6793a3f8e7c,ProductName,Insurance Company,GC000003961612,05/08/2020 to 30/07/2021,SGD,0.3,none,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,e9d47d6f-152a-423f-8d64-a6793a3f8e7c,ProductName,Insurance Company,GC000003961627,05/08/2020 to 30/07/2021,SGD,0.3,none,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,e9d47d6f-152a-423f-8d64-a6793a3f8e7c,ProductName,Insurance Company,GC000003961632,06/08/2020 to 31/07/2021,SGD,0.1,Free Policy,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,e9d47d6f-152a-423f-8d64-a6793a3f8e7c,ProductName,Insurance Company,GC000003961647,06/08/2020 to 31/07/2021,SGD,0.1,none,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,e9d47d6f-152a-423f-8d64-a6793a3f8e7c,ProductName,Insurance Company,GC000003961652,07/08/2020 to 01/08/2021,SGD,0.1,none,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,e9d47d6f-152a-423f-8d64-a6793a3f8e7c,ProductName,Insurance Company,GC000003961667,07/08/2020 to 01/08/2021,SGD,0.1,none,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,e9d47d6f-152a-423f-8d64-a6793a3f8e7c,ProductName,Insurance Company,GC000003961672,08/08/2020 to 02/08/2021,SGD,0.1,none,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,e9d47d6f-152a-423f-8d64-a6793a3f8e7c,ProductName,Insurance Company,GC000003961687,08/08/2020 to 02/08/2021,SGD,0.1,none,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,e9d47d6f-152a-423f-8d64-a6793a3f8e7c,ProductName,Insurance Company,GC000003961692,09/08/2020 to 03/08/2021,SGD,0.1,none,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,e9d47d6f-152a-423f-8d64-a6793a3f8e7c,ProductName,Insurance Company,GC000003961701,09/08/2020 to 03/08/2021,SGD,0.1,none,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,e9d47d6f-152a-423f-8d64-a6793a3f8e7c,ProductName,Insurance Company,GC000003961716,10/08/2020 to 04/08/2021,SGD,0.1,none,PAID
23/07/2019 09:31:00,4.02E+13,TEST Arjun,e9d47d6f-152a-423f-8d64-a6793a3f8e7c,ProductName,Insurance Company,GC000003961721,10/08/2020 to 04/08/2021,SGD,0.1,none,PAID
