"Transaction Date","Payment Ref","Payer Name","Open ID","Product Name","Insurance Company","Policy Number","Coverage Period",Currency,"Charge Amount","Promotion Type",Status
"2020-12-19 00:00:00",40200000000000,"TEST Arjun",5228878,ProductName,"Insurance Company",GC526185911628,"19/12/2020 to 21/02/2022",SGD,0.10,none,PAID
"2020-12-19 00:00:00",40200000000000,"TEST Arjun",5228878,ProductName,"Insurance Company",GC526145853066,"19/12/2020 to 21/02/2022",SGD,0.30,none,PAID
"2020-12-19 00:00:00",40200000000000,"TEST Arjun",5228878,ProductName,"Insurance Company",GC526601877449,"19/12/2020 to 21/02/2022",SGD,0.30,none,PAID
"2020-12-19 00:00:00",40200000000000,"TEST Arjun",5263812,ProductName,"Insurance Company",GC526228498300,"19/12/2020 to 21/02/2022",SGD,0.10,none,PAID
"2020-12-19 00:00:00",40200000000000,"TEST Arjun",5263812,ProductName,"Insurance Company",GC52442129404,"19/12/2020 to 21/02/2022",SGD,0.30,"Free Policy",PAID
"2020-12-19 00:00:00",40200000000000,"TEST Arjun",5263812,ProductName,"Insurance Company",GC528768539493,"19/12/2020 to 21/02/2022",SGD,0.30,none,PAID
"2020-12-19 00:00:00",40200000000000,"TEST Arjun",5263812,ProductName,"Insurance Company",GC520791042244,"19/12/2020 to 21/02/2022",SGD,0.50,"Free Policy",PAID
"2020-12-19 00:00:00",40200000000000,"TEST Arjun",5263812,ProductName,"Insurance Company",GC526143550947,"19/12/2020 to 21/02/2022",SGD,0.30,none,PAID
"2020-12-19 00:00:00",40200000000000,"TEST Arjun",5253193,ProductName,"Insurance Company",GC52458182566,"19/12/2020 to 21/02/2022",SGD,0.30,"Free Policy",PAID
"2020-12-19 00:00:00",40200000000000,"TEST Arjun",5253193,ProductName,"Insurance Company",GC529675372945,"19/12/2020 to 21/02/2022",SGD,0.50,"Free Policy",PAID
"2020-12-19 00:00:00",40200000000000,"TEST Arjun",5228878,ProductName,"Insurance Company",GC52319738713,"19/12/2020 to 21/02/2022",SGD,0.30,"Free Policy",PAID
"2020-12-19 00:00:00",40200000000000,"TEST Arjun",5228878,ProductName,"Insurance Company",GC522960857989,"19/12/2020 to 21/02/2022",SGD,0.50,"Free Policy",PAID
"2020-12-19 00:00:00",40200000000000,"TEST Arjun",5253193,ProductName,"Insurance Company",GC528260827614,"19/12/2020 to 21/02/2022",SGD,0.10,none,PAID
"2020-12-19 00:00:00",40200000000000,"TEST Arjun",5253193,ProductName,"Insurance Company",GC528974619303,"19/12/2020 to 21/02/2022",SGD,0.30,none,PAID
"2020-12-19 00:00:00",40200000000000,"TEST Arjun",5253193,ProductName,"Insurance Company",GC525500053160,"19/12/2020 to 21/02/2022",SGD,0.30,none,PAID
